name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1pitch_y_0_4pitch_x_0_4pris_y_0_4,roll_pitch__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-0.9675625,9.779375,14.5320625,-0.96625
roll_z_0_1pitch_y_0_4pitch_x_0_4pris_z_0_4,roll_pitch__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-0.51625,6.93734375,7.979609375,-0.478984375
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-0.093546875,4.555624999999999,1.90471875,0.060328124999999996
roll_z_0_1pitch_y_0_4roll_x_0_4pris_y_0_4,roll_pitch__roll__pris_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4roll_x_0_4pris_z_0_4,roll_pitch__roll__pris_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,0.067953125,4.05484375,0.037,0.23790624999999999
roll_z_0_1pitch_y_0_4roll_x_0_4roll_y_0_4,roll_pitch__roll__roll_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,0.055265625,3.8482812500000003,0.040859375,0.09446874999999999
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__z__x_,4,0.06984375,4.089062500000001,0.035953125,0.24353125
roll_z_0_1pitch_y_0_4pitch_z_0_4roll_z_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__z__z_,4,0.050312499999999996,4.37875,0.032625,0.22649999999999998
